,year,month,day,hour,generation solar,generation wind onshore,temp,pressure,humidity,wind_speed,weather_id,hour_y,weekday,month_y,business hour
2015-11-22 11:00:00,2015,11,22,11,3082.0,7175.0,279.48,1015.0,93.0,1.0,500.0,11.0,2.0,11.0,2.0
2015-11-22 12:00:00,2015,11,22,12,2787.0,7260.0,279.7,1014.0,87.0,1.0,803.0,12.0,2.0,11.0,2.0
2015-11-22 13:00:00,2015,11,22,13,2540.0,8037.0,279.92,1014.0,81.0,0.0,500.0,13.0,2.0,11.0,2.0
2015-11-22 14:00:00,2015,11,22,14,2279.0,8065.0,279.92,1014.0,81.0,1.0,803.0,14.0,2.0,11.0,1.0
2015-11-22 15:00:00,2015,11,22,15,1622.0,7572.0,279.92,1014.0,81.0,1.0,500.0,15.0,2.0,11.0,1.0
2015-11-22 16:00:00,2015,11,22,16,589.0,6843.0,279.42,1014.0,87.0,1.0,803.0,16.0,2.0,11.0,1.0
2015-11-22 17:00:00,2015,11,22,17,148.0,6295.0,278.92,1015.0,93.0,2.0,500.0,17.0,2.0,11.0,2.0
2015-11-22 18:00:00,2015,11,22,18,89.0,6221.0,278.43,1016.0,96.0,1.0,803.0,18.0,2.0,11.0,2.0
2015-11-22 19:00:00,2015,11,22,19,89.0,6097.0,277.94,1017.0,100.0,1.0,803.0,19.0,2.0,11.0,2.0
2015-11-22 20:00:00,2015,11,22,20,73.0,6332.0,277.92,1018.0,100.0,1.0,802.0,20.0,2.0,11.0,2.0
2015-11-22 21:00:00,2015,11,22,21,42.0,6383.0,276.985,1019.0,100.0,1.0,803.0,21.0,2.0,11.0,0.0
2015-11-22 22:00:00,2015,11,22,22,42.0,6354.0,276.05,1020.0,100.0,0.0,741.0,22.0,2.0,11.0,0.0
2015-11-22 23:00:00,2015,11,22,23,39.0,6403.0,275.0825,1020.0,95.0,1.0,502.0,23.0,2.0,11.0,0.0
2015-11-23 00:00:00,2015,11,23,0,35.0,6555.0,274.15,1020.0,100.0,1.0,802.0,0.0,0.0,11.0,0.0
2015-11-23 01:00:00,2015,11,23,1,35.0,6847.0,274.1325,1021.0,95.0,1.0,502.0,1.0,0.0,11.0,0.0
2015-11-23 02:00:00,2015,11,23,2,35.0,6941.0,274.15,1021.0,100.0,1.0,802.0,2.0,0.0,11.0,0.0
2015-11-23 03:00:00,2015,11,23,3,35.0,7061.0,274.56,1022.0,100.0,0.0,803.0,3.0,0.0,11.0,0.0
2015-11-23 04:00:00,2015,11,23,4,37.0,6973.0,274.97,1024.0,100.0,0.0,741.0,4.0,0.0,11.0,0.0
2015-11-23 05:00:00,2015,11,23,5,40.0,6794.0,273.241,1024.0,98.0,0.0,802.0,5.0,0.0,11.0,0.0
2015-11-23 06:00:00,2015,11,23,6,43.0,6322.0,274.3,1023.0,100.0,1.0,741.0,6.0,0.0,11.0,0.0
2015-11-23 07:00:00,2015,11,23,7,253.0,6199.0,275.589,994.0,96.0,1.0,800.0,7.0,0.0,11.0,0.0
2015-11-23 08:00:00,2015,11,23,8,1446.0,5412.0,275.268,1010.0,91.0,0.0,800.0,8.0,0.0,11.0,0.0
2015-11-23 09:00:00,2015,11,23,9,2677.0,5010.0,275.589,994.0,96.0,1.0,800.0,9.0,0.0,11.0,2.0
2015-11-23 10:00:00,2015,11,23,10,3781.0,4946.0,275.8635,1025.0,93.0,1.0,802.0,10.0,0.0,11.0,2.0
2015-11-23 11:00:00,2015,11,23,11,4124.0,5106.0,276.78,1026.0,100.0,2.0,501.0,11.0,0.0,11.0,2.0
2015-11-23 12:00:00,2015,11,23,12,3940.0,4878.0,277.63,1025.0,96.0,2.0,803.0,12.0,0.0,11.0,2.0
2015-11-23 13:00:00,2015,11,23,13,3595.0,4759.0,278.48,1025.0,93.0,1.0,500.0,13.0,0.0,11.0,2.0
2015-11-23 14:00:00,2015,11,23,14,3189.0,4916.0,279.1885,1024.0,90.0,2.0,500.0,14.0,0.0,11.0,1.0
2015-11-23 15:00:00,2015,11,23,15,2516.0,4638.0,278.92,1024.0,100.0,1.0,500.0,15.0,0.0,11.0,1.0
2015-11-23 16:00:00,2015,11,23,16,1116.0,4114.0,279.5735,1024.0,93.0,2.0,500.0,16.0,0.0,11.0,1.0
2015-11-23 17:00:00,2015,11,23,17,303.0,3842.0,279.25,1025.0,100.0,1.0,501.0,17.0,0.0,11.0,2.0
2015-11-23 18:00:00,2015,11,23,18,150.0,4002.0,279.095,1025.0,100.0,1.0,803.0,18.0,0.0,11.0,2.0
2015-11-23 19:00:00,2015,11,23,19,126.0,4133.0,278.94,1025.0,100.0,1.0,803.0,19.0,0.0,11.0,2.0
2015-11-23 20:00:00,2015,11,23,20,88.0,4317.0,278.48,1026.0,100.0,0.0,500.0,20.0,0.0,11.0,2.0
2015-11-23 21:00:00,2015,11,23,21,71.0,4493.0,278.54,1026.0,100.0,0.0,803.0,21.0,0.0,11.0,0.0
2015-11-23 22:00:00,2015,11,23,22,72.0,4767.0,278.6,1027.0,100.0,0.0,803.0,22.0,0.0,11.0,0.0
2015-11-23 23:00:00,2015,11,23,23,69.0,4599.0,279.069,1026.0,97.0,0.0,502.0,23.0,0.0,11.0,0.0
2015-11-24 00:00:00,2015,11,24,0,51.0,4788.0,277.15,1026.0,100.0,0.0,500.0,0.0,0.0,11.0,0.0
2015-11-24 01:00:00,2015,11,24,1,47.0,4843.0,277.844,1026.0,97.0,0.0,502.0,1.0,0.0,11.0,0.0
2015-11-24 02:00:00,2015,11,24,2,49.0,4942.0,276.15,1026.0,100.0,0.0,803.0,2.0,0.0,11.0,0.0
2015-11-24 03:00:00,2015,11,24,3,49.0,5101.0,277.035,1026.0,100.0,0.0,803.0,3.0,0.0,11.0,0.0
2015-11-24 04:00:00,2015,11,24,4,51.0,5084.0,277.92,1027.0,100.0,0.0,701.0,4.0,0.0,11.0,0.0
2015-11-24 05:00:00,2015,11,24,5,63.0,5091.0,278.242,1026.0,96.0,0.0,500.0,5.0,0.0,11.0,0.0
2015-11-24 06:00:00,2015,11,24,6,67.0,5042.0,279.05,1027.0,100.0,1.0,701.0,6.0,0.0,11.0,0.0
2015-11-24 07:00:00,2015,11,24,7,255.0,5020.0,279.04,1027.0,100.0,1.0,701.0,7.0,0.0,11.0,0.0
2015-11-24 08:00:00,2015,11,24,8,1310.0,4911.0,280.03,1028.0,100.0,1.0,701.0,8.0,0.0,11.0,0.0
2015-11-24 09:00:00,2015,11,24,9,2517.0,4840.0,280.255,1028.0,100.0,0.0,803.0,9.0,0.0,11.0,2.0
2015-11-24 10:00:00,2015,11,24,10,3609.0,5032.0,280.48,1028.0,100.0,0.0,701.0,10.0,0.0,11.0,2.0
2015-11-24 11:00:00,2015,11,24,11,3798.0,5309.0,280.4055,1027.0,98.0,0.0,500.0,11.0,0.0,11.0,2.0
2015-11-24 12:00:00,2015,11,24,12,3666.0,5455.0,281.48,1028.0,100.0,0.0,500.0,12.0,0.0,11.0,2.0
2015-11-24 13:00:00,2015,11,24,13,3352.0,5676.0,281.4205,1026.0,98.0,1.0,500.0,13.0,0.0,11.0,2.0
2015-11-24 14:00:00,2015,11,24,14,2950.0,6023.0,282.51,1026.0,100.0,1.0,803.0,14.0,0.0,11.0,1.0
2015-11-24 15:00:00,2015,11,24,15,1914.0,6038.0,282.495,1026.0,100.0,0.0,803.0,15.0,0.0,11.0,1.0
2015-11-24 16:00:00,2015,11,24,16,648.0,5810.0,282.48,1026.0,100.0,0.0,803.0,16.0,0.0,11.0,1.0
2015-11-24 17:00:00,2015,11,24,17,175.0,6142.0,282.485,1025.0,96.0,0.0,803.0,17.0,0.0,11.0,2.0
2015-11-24 18:00:00,2015,11,24,18,112.0,6699.0,282.49,1025.0,93.0,0.0,500.0,18.0,0.0,11.0,2.0
2015-11-24 19:00:00,2015,11,24,19,109.0,7021.0,282.37,1024.0,87.0,0.0,500.0,19.0,0.0,11.0,2.0
2015-11-24 20:00:00,2015,11,24,20,94.0,6969.0,283.085,1024.0,87.0,3.0,803.0,20.0,0.0,11.0,2.0
2015-11-24 21:00:00,2015,11,24,21,94.0,7258.0,283.8,1025.0,87.0,5.0,803.0,21.0,0.0,11.0,0.0
2015-11-24 22:00:00,2015,11,24,22,70.0,7351.0,283.64,1024.0,90.0,4.0,803.0,22.0,0.0,11.0,0.0
2015-11-24 23:00:00,2015,11,24,23,59.0,7774.0,283.48,1024.0,93.0,2.0,500.0,23.0,0.0,11.0,0.0
2015-11-25 00:00:00,2015,11,25,0,59.0,8482.0,282.315,1023.0,96.0,3.0,803.0,0.0,0.0,11.0,0.0
2015-11-25 01:00:00,2015,11,25,1,59.0,9481.0,281.15,1023.0,100.0,3.0,500.0,1.0,0.0,11.0,0.0
2015-11-25 02:00:00,2015,11,25,2,59.0,10065.0,281.15,1023.0,93.0,3.0,803.0,2.0,0.0,11.0,0.0
2015-11-25 03:00:00,2015,11,25,3,59.0,10943.0,281.15,1024.0,87.0,3.0,500.0,3.0,0.0,11.0,0.0
2015-11-25 04:00:00,2015,11,25,4,59.0,11252.0,282.315,1023.0,93.0,5.0,803.0,4.0,0.0,11.0,0.0
2015-11-25 05:00:00,2015,11,25,5,59.0,11479.0,283.48,1023.0,100.0,6.0,502.0,5.0,0.0,11.0,0.0
2015-11-25 06:00:00,2015,11,25,6,64.0,11053.0,283.705,1023.0,100.0,8.0,803.0,6.0,0.0,11.0,0.0
2015-11-25 07:00:00,2015,11,25,7,123.0,11040.0,283.93,1023.0,100.0,10.0,501.0,7.0,0.0,11.0,0.0
2015-11-25 08:00:00,2015,11,25,8,802.0,11080.0,284.51,1023.0,100.0,8.0,500.0,8.0,0.0,11.0,0.0
2015-11-25 09:00:00,2015,11,25,9,1766.0,11232.0,284.85,1023.0,100.0,8.0,500.0,9.0,0.0,11.0,2.0
2015-11-25 10:00:00,2015,11,25,10,2734.0,11332.0,285.165,1023.0,100.0,9.0,803.0,10.0,0.0,11.0,2.0
2015-11-25 11:00:00,2015,11,25,11,3201.0,12084.0,285.48,1024.0,100.0,9.0,502.0,11.0,0.0,11.0,2.0
2015-11-25 12:00:00,2015,11,25,12,3282.0,13080.0,285.495,1023.0,100.0,12.0,803.0,12.0,0.0,11.0,2.0
2015-11-25 13:00:00,2015,11,25,13,3032.0,13661.0,285.51,1023.0,100.0,14.0,502.0,13.0,0.0,11.0,2.0
2015-11-25 14:00:00,2015,11,25,14,2466.0,13727.0,285.785,1023.0,100.0,13.0,803.0,14.0,0.0,11.0,1.0
2015-11-25 15:00:00,2015,11,25,15,1668.0,13330.0,286.06,1023.0,100.0,13.0,803.0,15.0,0.0,11.0,1.0
2015-11-25 16:00:00,2015,11,25,16,645.0,12781.0,285.785,1023.0,100.0,12.0,803.0,16.0,0.0,11.0,1.0
2015-11-25 17:00:00,2015,11,25,17,171.0,12679.0,285.51,1023.0,100.0,10.0,803.0,17.0,0.0,11.0,2.0
2015-11-25 18:00:00,2015,11,25,18,124.0,12976.0,285.715,1023.0,96.0,11.0,803.0,18.0,0.0,11.0,2.0
2015-11-25 19:00:00,2015,11,25,19,99.0,13175.0,285.92,1024.0,93.0,11.0,803.0,19.0,0.0,11.0,2.0
2015-11-25 20:00:00,2015,11,25,20,75.0,12830.0,284.7435,1024.0,92.0,8.0,502.0,20.0,0.0,11.0,2.0
2015-11-25 21:00:00,2015,11,25,21,74.0,12474.0,285.64,1024.0,85.0,10.0,803.0,21.0,0.0,11.0,0.0
2015-11-25 22:00:00,2015,11,25,22,75.0,11923.0,285.5,1024.0,82.0,9.0,803.0,22.0,0.0,11.0,0.0
2015-11-25 23:00:00,2015,11,25,23,65.0,11671.0,285.7,1024.0,81.0,8.0,803.0,23.0,0.0,11.0,0.0
2015-11-26 00:00:00,2015,11,26,0,53.0,11758.0,285.9,1024.0,81.0,7.0,804.0,0.0,0.0,11.0,0.0
2015-11-26 01:00:00,2015,11,26,1,48.0,11788.0,284.15,1024.0,76.0,3.0,803.0,1.0,0.0,11.0,0.0
2015-11-26 02:00:00,2015,11,26,2,48.0,11717.0,283.65,1023.0,78.0,5.0,803.0,2.0,0.0,11.0,0.0
2015-11-26 03:00:00,2015,11,26,3,46.0,11360.0,283.15,1023.0,81.0,6.0,803.0,3.0,0.0,11.0,0.0
2015-11-26 04:00:00,2015,11,26,4,46.0,11272.0,284.035,1023.0,90.0,7.0,803.0,4.0,0.0,11.0,0.0
2015-11-26 05:00:00,2015,11,26,5,39.0,11190.0,284.92,1024.0,100.0,8.0,803.0,5.0,0.0,11.0,0.0
2015-11-26 06:00:00,2015,11,26,6,33.0,11050.0,285.14,1024.0,100.0,8.0,803.0,6.0,0.0,11.0,0.0
2015-11-26 07:00:00,2015,11,26,7,165.0,11007.0,285.36,1024.0,100.0,9.0,802.0,7.0,0.0,11.0,0.0
2015-11-26 08:00:00,2015,11,26,8,1141.0,10802.0,285.66,1024.0,100.0,8.0,803.0,8.0,0.0,11.0,0.0
2015-11-26 09:00:00,2015,11,26,9,2258.0,11060.0,285.96,1025.0,100.0,7.0,500.0,9.0,0.0,11.0,2.0
2015-11-26 10:00:00,2015,11,26,10,3028.0,11135.0,285.96,1024.0,100.0,6.0,803.0,10.0,0.0,11.0,2.0
2015-11-26 11:00:00,2015,11,26,11,3457.0,10818.0,285.96,1024.0,100.0,5.0,803.0,11.0,0.0,11.0,2.0
2015-11-26 12:00:00,2015,11,26,12,3640.0,10666.0,285.96,1024.0,100.0,4.0,803.0,12.0,0.0,11.0,2.0
2015-11-26 13:00:00,2015,11,26,13,3619.0,10811.0,284.92,1023.0,100.0,4.0,500.0,13.0,0.0,11.0,2.0
2015-11-26 14:00:00,2015,11,26,14,3358.0,11375.0,284.98,1023.0,100.0,4.0,803.0,14.0,0.0,11.0,1.0
2015-11-26 15:00:00,2015,11,26,15,2475.0,11642.0,285.04,1023.0,100.0,4.0,803.0,15.0,0.0,11.0,1.0
2015-11-26 16:00:00,2015,11,26,16,1066.0,11630.0,284.26,1023.0,100.0,2.0,803.0,16.0,0.0,11.0,1.0
2015-11-26 17:00:00,2015,11,26,17,297.0,11915.0,283.48,1023.0,100.0,1.0,501.0,17.0,0.0,11.0,2.0
2015-11-26 18:00:00,2015,11,26,18,160.0,11839.0,283.71,1023.0,100.0,3.0,803.0,18.0,0.0,11.0,2.0
2015-11-26 19:00:00,2015,11,26,19,76.0,11792.0,283.94,1023.0,100.0,5.0,803.0,19.0,0.0,11.0,2.0
2015-11-26 20:00:00,2015,11,26,20,64.0,11750.0,284.5,1023.0,100.0,5.0,500.0,20.0,0.0,11.0,2.0
2015-11-26 21:00:00,2015,11,26,21,64.0,11670.0,283.51,1023.0,100.0,1.0,301.0,21.0,0.0,11.0,0.0
2015-11-26 22:00:00,2015,11,26,22,63.0,11377.0,283.7,1022.0,100.0,1.0,803.0,22.0,0.0,11.0,0.0
2015-11-26 23:00:00,2015,11,26,23,48.0,11145.0,283.89,1021.0,100.0,1.0,500.0,23.0,0.0,11.0,0.0
2015-11-27 00:00:00,2015,11,27,0,39.0,10586.0,283.02,1020.0,100.0,1.0,803.0,0.0,0.0,11.0,0.0
2015-11-27 01:00:00,2015,11,27,1,39.0,9957.0,282.15,1020.0,100.0,1.0,500.0,1.0,0.0,11.0,0.0
2015-11-27 02:00:00,2015,11,27,2,39.0,9735.0,282.15,1020.0,100.0,1.0,803.0,2.0,0.0,11.0,0.0
2015-11-27 03:00:00,2015,11,27,3,39.0,9710.0,282.15,1020.0,100.0,1.0,500.0,3.0,0.0,11.0,0.0
2015-11-27 04:00:00,2015,11,27,4,39.0,9170.0,282.815,1020.0,100.0,1.0,803.0,4.0,0.0,11.0,0.0
2015-11-27 05:00:00,2015,11,27,5,39.0,8491.0,283.48,1020.0,100.0,1.0,500.0,5.0,0.0,11.0,0.0
2015-11-27 06:00:00,2015,11,27,6,42.0,7888.0,282.985,1020.0,100.0,1.0,803.0,6.0,0.0,11.0,0.0
2015-11-27 07:00:00,2015,11,27,7,178.0,7195.0,282.49,1021.0,100.0,1.0,803.0,7.0,0.0,11.0,0.0
2015-11-27 08:00:00,2015,11,27,8,1150.0,6610.0,282.48,1021.0,100.0,0.0,500.0,8.0,0.0,11.0,0.0
2015-11-27 09:00:00,2015,11,27,9,2347.0,6235.0,283.26,1021.0,100.0,0.0,803.0,9.0,0.0,11.0,2.0
2015-11-27 10:00:00,2015,11,27,10,3381.0,5985.0,284.04,1022.0,100.0,1.0,803.0,10.0,0.0,11.0,2.0
2015-11-27 11:00:00,2015,11,27,11,3695.0,5625.0,284.23,1021.0,100.0,0.0,803.0,11.0,0.0,11.0,2.0
2015-11-27 12:00:00,2015,11,27,12,3683.0,5639.0,284.42,1021.0,100.0,0.0,300.0,12.0,0.0,11.0,2.0
2015-11-27 13:00:00,2015,11,27,13,3709.0,5806.0,284.73,1020.0,100.0,1.0,803.0,13.0,0.0,11.0,2.0
2015-11-27 14:00:00,2015,11,27,14,3533.0,5828.0,285.04,1020.0,100.0,1.0,803.0,14.0,0.0,11.0,1.0
2015-11-27 15:00:00,2015,11,27,15,2705.0,5676.0,284.695,1020.0,100.0,1.0,803.0,15.0,0.0,11.0,1.0
2015-11-27 16:00:00,2015,11,27,16,1147.0,5553.0,284.35,1020.0,100.0,1.0,311.0,16.0,0.0,11.0,1.0
2015-11-27 17:00:00,2015,11,27,17,318.0,6099.0,284.1685,1019.0,99.0,1.0,501.0,17.0,0.0,11.0,2.0
2015-11-27 18:00:00,2015,11,27,18,163.0,6308.0,284.93,1020.0,100.0,1.0,500.0,18.0,0.0,11.0,2.0
2015-11-27 19:00:00,2015,11,27,19,135.0,6450.0,284.93,1020.0,100.0,2.0,500.0,19.0,0.0,11.0,2.0
2015-11-27 20:00:00,2015,11,27,20,114.0,6510.0,284.5685,1019.0,98.0,2.0,501.0,20.0,0.0,11.0,2.0
2015-11-27 21:00:00,2015,11,27,21,81.0,7124.0,284.45,1020.0,100.0,2.0,501.0,21.0,0.0,11.0,0.0
2015-11-27 22:00:00,2015,11,27,22,65.0,7394.0,284.5485,1020.0,95.0,1.0,501.0,22.0,0.0,11.0,0.0
2015-11-27 23:00:00,2015,11,27,23,64.0,7188.0,284.89,1021.0,93.0,1.0,701.0,23.0,0.0,11.0,0.0
2015-11-28 00:00:00,2015,11,28,0,59.0,7042.0,284.02,1021.0,93.0,1.0,803.0,0.0,1.0,11.0,0.0
2015-11-28 01:00:00,2015,11,28,1,54.0,6940.0,283.15,1021.0,93.0,2.0,803.0,1.0,1.0,11.0,0.0
2015-11-28 02:00:00,2015,11,28,2,54.0,6793.0,283.2535,1021.0,96.0,2.0,501.0,2.0,1.0,11.0,0.0
2015-11-28 03:00:00,2015,11,28,3,54.0,6578.0,282.15,1021.0,100.0,4.0,311.0,3.0,1.0,11.0,0.0
2015-11-28 04:00:00,2015,11,28,4,54.0,6567.0,283.4185,1022.0,99.0,3.0,501.0,4.0,1.0,11.0,0.0
2015-11-28 05:00:00,2015,11,28,5,54.0,7016.0,283.48,1024.0,100.0,3.0,500.0,5.0,1.0,11.0,0.0
2015-11-28 06:00:00,2015,11,28,6,53.0,7333.0,282.485,1025.0,100.0,2.0,803.0,6.0,1.0,11.0,0.0
2015-11-28 07:00:00,2015,11,28,7,187.0,7626.0,281.49,1026.0,100.0,2.0,500.0,7.0,1.0,11.0,0.0
2015-11-28 08:00:00,2015,11,28,8,1208.0,7506.0,281.51,1027.0,100.0,1.0,501.0,8.0,1.0,11.0,0.0
2015-11-28 09:00:00,2015,11,28,9,2446.0,7115.0,281.48,1028.0,100.0,0.0,500.0,9.0,1.0,11.0,2.0
2015-11-28 10:00:00,2015,11,28,10,3481.0,6782.0,281.925,1028.0,100.0,0.0,803.0,10.0,1.0,11.0,2.0
2015-11-28 11:00:00,2015,11,28,11,3827.0,6384.0,282.37,1028.0,100.0,1.0,500.0,11.0,1.0,11.0,2.0
2015-11-28 12:00:00,2015,11,28,12,3861.0,5890.0,282.705,1028.0,100.0,1.0,803.0,12.0,1.0,11.0,2.0
2015-11-28 13:00:00,2015,11,28,13,3771.0,5636.0,283.04,1028.0,100.0,1.0,803.0,13.0,1.0,11.0,2.0
2015-11-28 14:00:00,2015,11,28,14,3532.0,5523.0,283.04,1028.0,100.0,2.0,803.0,14.0,1.0,11.0,1.0
2015-11-28 15:00:00,2015,11,28,15,2667.0,5560.0,283.04,1029.0,100.0,4.0,803.0,15.0,1.0,11.0,1.0
2015-11-28 16:00:00,2015,11,28,16,1104.0,5561.0,282.54,1029.0,90.0,2.0,803.0,16.0,1.0,11.0,1.0
2015-11-28 17:00:00,2015,11,28,17,252.0,5888.0,282.04,1029.0,81.0,0.0,803.0,17.0,1.0,11.0,2.0
2015-11-28 18:00:00,2015,11,28,18,148.0,6129.0,281.49,1029.0,73.0,0.0,803.0,18.0,1.0,11.0,2.0
2015-11-28 19:00:00,2015,11,28,19,145.0,5943.0,280.94,1030.0,66.0,1.0,803.0,19.0,1.0,11.0,2.0
2015-11-28 20:00:00,2015,11,28,20,105.0,5297.0,280.4,1030.0,57.0,1.0,803.0,20.0,1.0,11.0,2.0
2015-11-28 21:00:00,2015,11,28,21,99.0,4551.0,280.92,1030.0,53.0,1.0,803.0,21.0,1.0,11.0,0.0
2015-11-28 22:00:00,2015,11,28,22,69.0,3960.0,280.315,1030.0,76.0,0.0,802.0,22.0,1.0,11.0,0.0
2015-11-28 23:00:00,2015,11,28,23,68.0,3471.0,279.71,1030.0,100.0,0.0,801.0,23.0,1.0,11.0,0.0
2015-11-29 00:00:00,2015,11,29,0,59.0,3519.0,277.93,1030.0,96.0,0.0,801.0,0.0,2.0,11.0,0.0
2015-11-29 01:00:00,2015,11,29,1,59.0,3543.0,276.15,1031.0,93.0,1.0,741.0,1.0,2.0,11.0,0.0
2015-11-29 02:00:00,2015,11,29,2,59.0,3763.0,275.6765,1031.0,93.0,1.0,800.0,2.0,2.0,11.0,0.0
2015-11-29 03:00:00,2015,11,29,3,59.0,4113.0,274.15,1032.0,100.0,1.0,802.0,3.0,2.0,11.0,0.0
2015-11-29 04:00:00,2015,11,29,4,59.0,4251.0,276.4565,1031.0,57.0,0.0,802.0,4.0,2.0,11.0,0.0
2015-11-29 05:00:00,2015,11,29,5,55.0,4174.0,277.71,1032.0,21.0,0.0,803.0,5.0,2.0,11.0,0.0
2015-11-29 06:00:00,2015,11,29,6,51.0,4034.0,277.71,1032.0,26.0,0.0,803.0,6.0,2.0,11.0,0.0
2015-11-29 07:00:00,2015,11,29,7,202.0,3797.0,277.71,1033.0,31.0,1.0,803.0,7.0,2.0,11.0,0.0
2015-11-29 08:00:00,2015,11,29,8,1360.0,3278.0,277.23,1034.0,45.0,1.0,803.0,8.0,2.0,11.0,0.0
2015-11-29 09:00:00,2015,11,29,9,2745.0,2889.0,279.25,1034.0,97.0,0.0,802.0,9.0,2.0,11.0,2.0
2015-11-29 10:00:00,2015,11,29,10,3889.0,2980.0,281.585,1034.0,72.0,0.0,801.0,10.0,2.0,11.0,2.0
2015-11-29 11:00:00,2015,11,29,11,4145.0,2879.0,283.92,1035.0,47.0,1.0,800.0,11.0,2.0,11.0,2.0
2015-11-29 12:00:00,2015,11,29,12,4080.0,2543.0,285.2,1034.0,45.0,1.0,800.0,12.0,2.0,11.0,2.0
2015-11-29 13:00:00,2015,11,29,13,3987.0,2361.0,286.48,1034.0,44.0,1.0,800.0,13.0,2.0,11.0,2.0
2015-11-29 14:00:00,2015,11,29,14,3722.0,2194.0,285.4065,1033.0,61.0,1.0,800.0,14.0,2.0,11.0,1.0
2015-11-29 15:00:00,2015,11,29,15,2795.0,2008.0,286.92,1034.0,41.0,1.0,800.0,15.0,2.0,11.0,1.0
2015-11-29 16:00:00,2015,11,29,16,1166.0,1945.0,283.4065,1033.0,59.0,1.0,800.0,16.0,2.0,11.0,1.0
2015-11-29 17:00:00,2015,11,29,17,346.0,1913.0,282.48,1034.0,40.0,0.0,800.0,17.0,2.0,11.0,2.0
2015-11-29 18:00:00,2015,11,29,18,206.0,1887.0,280.985,1034.0,41.0,1.0,800.0,18.0,2.0,11.0,2.0
2015-11-29 19:00:00,2015,11,29,19,114.0,1933.0,279.49,1035.0,42.0,1.0,800.0,19.0,2.0,11.0,2.0
2015-11-29 20:00:00,2015,11,29,20,96.0,2088.0,278.5,1035.0,42.0,0.0,800.0,20.0,2.0,11.0,2.0
2015-11-29 21:00:00,2015,11,29,21,70.0,2493.0,277.685,1035.0,43.0,0.0,800.0,21.0,2.0,11.0,0.0
2015-11-29 22:00:00,2015,11,29,22,61.0,2900.0,276.87,1035.0,45.0,1.0,800.0,22.0,2.0,11.0,0.0
2015-11-29 23:00:00,2015,11,29,23,61.0,2965.0,276.645,1035.0,48.0,1.0,800.0,23.0,2.0,11.0,0.0
2015-11-30 00:00:00,2015,11,30,0,55.0,2978.0,276.42,1035.0,52.0,1.0,800.0,0.0,0.0,11.0,0.0
2015-11-30 01:00:00,2015,11,30,1,45.0,2927.0,272.15,1034.0,100.0,1.0,741.0,1.0,0.0,11.0,0.0
2015-11-30 02:00:00,2015,11,30,2,45.0,2973.0,273.097,1034.0,96.0,1.0,802.0,2.0,0.0,11.0,0.0
2015-11-30 03:00:00,2015,11,30,3,45.0,2871.0,273.15,1034.0,91.0,0.0,741.0,3.0,0.0,11.0,0.0
2015-11-30 04:00:00,2015,11,30,4,45.0,2865.0,274.482,1034.0,96.0,0.0,800.0,4.0,0.0,11.0,0.0
2015-11-30 05:00:00,2015,11,30,5,45.0,2930.0,274.92,1035.0,100.0,0.0,741.0,5.0,0.0,11.0,0.0
2015-11-30 06:00:00,2015,11,30,6,47.0,2788.0,274.92,1035.0,100.0,0.0,800.0,6.0,0.0,11.0,0.0
2015-11-30 07:00:00,2015,11,30,7,182.0,2708.0,274.92,1035.0,100.0,1.0,741.0,7.0,0.0,11.0,0.0
2015-11-30 08:00:00,2015,11,30,8,1269.0,2369.0,275.39,1035.0,100.0,1.0,800.0,8.0,0.0,11.0,0.0
2015-11-30 09:00:00,2015,11,30,9,2660.0,2210.0,275.86,1036.0,100.0,2.0,741.0,9.0,0.0,11.0,2.0
2015-11-30 10:00:00,2015,11,30,10,3760.0,1971.0,277.21,1035.0,100.0,1.0,800.0,10.0,0.0,11.0,2.0
2015-11-30 11:00:00,2015,11,30,11,4035.0,1855.0,278.56,1035.0,100.0,1.0,741.0,11.0,0.0,11.0,2.0
2015-11-30 12:00:00,2015,11,30,12,4003.0,1809.0,280.95334375,1034.0,100.0,1.0,800.0,12.0,0.0,11.0,2.0
2015-11-30 13:00:00,2015,11,30,13,3923.0,1814.0,285.019,1033.0,85.0,0.0,800.0,13.0,0.0,11.0,2.0
2015-11-30 14:00:00,2015,11,30,14,3613.0,1653.0,285.74,1033.0,100.0,0.0,800.0,14.0,0.0,11.0,1.0
2015-11-30 15:00:00,2015,11,30,15,2572.0,1591.0,287.03,1033.0,100.0,2.0,800.0,15.0,0.0,11.0,1.0
2015-11-30 16:00:00,2015,11,30,16,920.0,1617.0,284.117,1033.0,83.0,0.0,800.0,16.0,0.0,11.0,1.0
2015-11-30 17:00:00,2015,11,30,17,241.0,1681.0,282.48,1034.0,100.0,0.0,800.0,17.0,0.0,11.0,2.0
2015-11-30 18:00:00,2015,11,30,18,131.0,1741.0,280.48,1034.0,100.0,0.0,800.0,18.0,0.0,11.0,2.0
2015-11-30 19:00:00,2015,11,30,19,114.0,1822.0,278.48,1035.0,100.0,1.0,800.0,19.0,0.0,11.0,2.0
2015-11-30 20:00:00,2015,11,30,20,95.0,1834.0,276.7745,1034.0,97.0,0.0,800.0,20.0,0.0,11.0,2.0
2015-11-30 21:00:00,2015,11,30,21,89.0,1747.0,277.10665625,1035.0,100.0,1.0,800.0,21.0,0.0,11.0,0.0
